户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
3室2厅1卫,117.72,南北,高,精装修,2013,有 ,商品房,普通住宅,,板楼,七里河,1,147.0,12487.0
3室2厅2卫,138.0,南北,高,,,有 ,,,,,城关,1,110.0,7971.0
2室1厅1卫,70.0,南,低,,,无 ,,,,,西固,0,64.0,9143.0
2室1厅1卫,71.0,西,中,精装修,2013,有 ,商品房,普通住宅,平层,板楼,安宁,0,105.8,14901.0
3室2厅1卫,75.0,南北,中,精装修,2000,有 ,商品房,普通住宅,,板楼,七里河,0,100.0,13333.0
3室2厅2卫,120.93,南北,高,精装修,2015,有 ,个人产权,普通住宅,平层,板楼,安宁,0,187.7,15521.0
3室2厅2卫,148.0,南北,中,精装修,2017,无 ,商品房,普通住宅,平层,板楼,城关,0,138.0,9324.0
2室2厅1卫,89.2,南北,高,精装修,2000,无 ,商品房(免税),普通住宅,平层,板楼,七里河,1,120.0,13453.0
2室1厅1卫,94.43,南,低,精装修,2007,有 ,商品房,普通住宅,平层,板楼,城关,0,107.0,11331.0
4室2厅2卫,162.2,南北,低,,,无 ,,,,,永登,0,81.0,4994.0
3室2厅1卫,126.0,南,中,简装修,2005,有 ,商品房,普通住宅,平层,板楼,安宁,1,142.0,11270.0
2室2厅1卫,96.7,南,中,精装修,2014,无 ,商品房,普通住宅,平层,板楼,安宁,0,153.0,15822.0
2室1厅1卫,60.0,南北,低,精装修,1995,无 ,个人产权,普通住宅,平层,砖混,城关,1,68.0,11333.0
2室2厅1卫,100.77,南北,低,精装修,2005,有 ,商品房,,,板楼,七里河,1,128.8,12782.0
3室2厅1卫,114.54,东南,低,毛坯,2008,有 ,商品房,,,板楼,七里河,1,142.0,12397.0
2室1厅1卫,40.0,南北,低,简装修,2005,无 ,商品房,普通住宅,平层,板楼,城关,1,46.0,11500.0
2室2厅1卫,75.39,南北,中,精装修,2003,有 ,商品房,普通住宅,,板楼,七里河,1,95.0,12601.0
2室1厅1卫,73.09,东南,低,精装修,2000,无 ,个人产权,,平层,板楼,七里河,1,86.8,11876.0
4室2厅2卫,147.0,南北,低,精装修,2016,无 ,商品房,普通住宅,平层,板楼,城关,0,138.0,9388.0
3室2厅2卫,135.0,南北,高,毛坯,2021,有 ,个人产权,普通住宅,平层,板楼,七里河,0,155.0,11481.0
2室2厅1卫,99.0,南北,高,精装修,2005,有 ,个人产权,普通住宅,平层,板楼,城关,0,113.0,11414.0
2室2厅1卫,95.0,东南,高,,,有 ,,,,,城关,0,59.0,6211.0
2室1厅1卫,91.56,南北,中,精装修,2012,有 ,商品房,,,板楼,七里河,1,94.8,10354.0
3室2厅2卫,140.0,南北,中,中装修,2003,有 ,商品房,普通住宅,平层,板楼,城关,1,196.0,14000.0
2室1厅1卫,100.88,西南,低,简装修,2006,有 ,商品房,,,板楼,七里河,0,139.8,13858.0
2室1厅1卫,65.0,东西,中,精装修,,无 ,商品房,普通住宅,平层,钢混,城关,0,72.0,11077.0
2室2厅1卫,119.0,东西,中,,,有 ,,,,,西固,0,107.0,8992.0
3室2厅2卫,118.0,南北,高,,,有 ,,,,,七里河,0,112.0,9492.0
1室2厅1卫,52.5,南北,低,简装修,2002,无 ,个人产权,,平层,板楼,七里河,1,63.0,12000.0
2室2厅1卫,91.35,南北,高,毛坯,2002,无 ,商品房,,,板楼,七里河,1,113.5,12425.0
3室2厅2卫,148.02,西北,低,简装修,2001,有 ,商品房,普通住宅,平层,板楼,城关,1,199.0,13444.0
2室2厅1卫,96.0,东南,中,毛坯,2020,有 ,商品房,普通住宅,,,榆中,0,60.0,6250.0
2室2厅1卫,95.0,东南,低,中装修,2004,有 ,个人产权,普通住宅,平层,塔楼,城关,1,195.0,20526.0
2室2厅1卫,89.95,南,中,毛坯,2018,无 ,商品房(免税),普通住宅,平层,板楼,榆中,0,57.0,6337.0
2室2厅1卫,101.0,南北,中,毛坯,2010,有 ,个人产权,普通住宅,平层,钢混,城关,1,129.0,12772.0
2室2厅1卫,124.3,南,高,,2003,有 ,,,,,城关,1,148.0,11907.0
3室2厅1卫,95.5,南北,中,精装修,2019,有 ,个人产权,普通住宅,平层,板楼,七里河,0,130.0,13613.0
3室2厅1卫,95.85,南北,中,精装修,,有 ,个人产权,普通住宅,平层,钢混,城关,1,96.0,10016.0
2室2厅1卫,99.62,南,低,精装修,2012,有 ,商品房,,,板楼,城关,1,167.0,16764.0
3室2厅2卫,137.0,南北,低,毛坯,2000,有 ,商品房,,,板楼,七里河,0,173.0,12628.0
3室2厅1卫,122.73,南北,低,精装修,2003,有 ,商品房,普通住宅,,板楼,安宁,1,183.9,14984.0
3室2厅1卫,108.0,南北,高,精装修,2020,有 ,商品房,普通住宅,平层,板楼,安宁,0,145.0,13426.0
2室3厅1卫,98.0,南北,高,,,有 ,,,,,西固,0,112.0,11429.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,114.0,10654.0
2室2厅1卫,64.0,西,中,精装修,,无 ,个人产权,普通住宅,平层,钢混,城关,1,85.0,13281.0
2室1厅1卫,77.4,南北,中,简装修,2008,有 ,个人产权,普通住宅,平层,,七里河,1,80.0,10336.0
3室2厅1卫,134.64,南北,低,毛坯,2016,有 ,个人产权,普通住宅,平层,钢混,七里河,0,165.0,12255.0
3室2厅1卫,116.0,南北,中,毛坯,2022,有 ,商品房,普通住宅,平层,板楼,城关,0,145.0,12500.0
3室2厅1卫,104.59,南北,低,精装修,2010,有 ,个人产权,普通住宅,平层,板楼,城关,1,132.0,12621.0
3室2厅1卫,113.7,南北,低,毛坯,2015,无 ,商品房,普通住宅,平层,板楼,安宁,0,132.0,11609.0
2室2厅1卫,80.84,南北,高,简装修,2004,有 ,商品房,普通住宅,,板楼,城关,0,94.0,11628.0
2室2厅1卫,102.24,南北,中,精装修,2012,有 ,个人产权,普通住宅,平层,板楼,安宁,0,131.0,12813.0
2室2厅1卫,90.94,南北,中,豪华装修,2015,无 ,个人产权,普通住宅,平层,板楼,安宁,0,145.0,15945.0
2室2厅2卫,104.0,南,中,精装修,2012,有 ,个人产权,普通住宅,平层,板楼,城关,1,165.0,15865.0
2室2厅,84.0,南,中,,,有 ,,,,,城关,0,94.0,11190.0
3室2厅1卫,97.7,南北,高,毛坯,2015,有 ,商品房,普通住宅,,板楼,安宁,0,119.0,12180.0
2室1厅1卫,87.59,南北,低,简装修,2003,有 ,商品房,普通住宅,,板楼,七里河,1,126.0,14385.0
3室2厅1卫,110.0,南北,中,精装修,2019,有 ,商品房,普通住宅,平层,钢混,榆中,0,55.0,5000.0
2室2厅1卫,73.0,南北,高,简装修,1998,有 ,个人产权,普通住宅,平层,板楼,安宁,0,85.0,11644.0
2室2厅1卫,94.6,南北,中,,,有 ,,,,,西固,0,85.0,8985.0
1室0厅1卫,48.47,北,低,简装修,2010,有 ,商品房,普通住宅,,板楼,七里河,1,65.0,13410.0
3室2厅2卫,131.0,南北,中,毛坯,2008,有 ,个人产权,普通住宅,平层,塔楼,城关,1,156.0,11908.0
2室2厅1卫,97.53,南北,中,精装修,2010,无 ,个人产权,普通住宅,平层,平房,城关,1,125.0,12817.0
1室1厅1卫,62.9,南北,中,简装修,2005,无 ,个人产权,普通住宅,平层,钢混,城关,1,68.8,10938.0
2室2厅1卫,85.0,南,低,简装修,2006,有 ,商品房,普通住宅,平层,板楼,安宁,0,95.0,11176.0
2室2厅1卫,95.7,东南,中,毛坯,2014,有 ,商品房,普通住宅,平层,板楼,城关,1,110.0,11494.0
3室2厅2卫,125.76,南北,高,,,有 ,,,,,城关,0,131.0,10417.0
2室2厅1卫,89.0,西,高,简装修,2002,无 ,个人产权,普通住宅,平层,板楼,城关,1,198.0,22247.0
3室2厅2卫,115.73,南北,中,精装修,2015,有 ,个人产权,普通住宅,平层,钢混,安宁,0,140.0,12097.0
2室2厅1卫,86.0,南北,中,精装修,2011,有 ,个人产权,普通住宅,平层,钢混,西固,0,95.0,11047.0
2室2厅1卫,79.0,南北,高,,1998,有 ,个人产权,普通住宅,平层,板楼,城关,1,87.0,11013.0
2室1厅1卫,53.0,南北,高,简装修,1997,无 ,个人产权,普通住宅,平层,砖混,城关,1,58.0,10943.0
3室1厅1卫,94.84,东西,高,简装修,2005,有 ,商品房,,,板楼,七里河,0,97.5,10280.0
2室1厅1卫,97.0,南北,低,,,无 ,,,,,城关,0,108.0,11134.0
3室2厅2卫,127.0,南北,低,精装修,2017,有 ,个人产权,普通住宅,平层,塔板结合,城关,0,130.0,10236.0
2室1厅1卫,60.57,东西,高,简装修,2005,有 ,商品房,,,板楼,七里河,1,72.0,11887.0
1室2厅1卫,64.79,南北,高,,,有 ,,,,,安宁,0,72.0,11113.0
2室1厅1卫,94.04,南北,低,精装修,2012,有 ,商品房,普通住宅,平层,塔板结合,七里河,1,125.0,13292.0
3室2厅1卫,108.0,南,中,精装修,,有 ,个人产权,普通住宅,平层,板楼,安宁,0,149.0,13796.0
3室2厅2卫,126.0,南北,高,,,有 ,,,,,七里河,0,168.0,13333.0
4室2厅2卫,151.0,南北,高,简装修,2018,有 ,个人产权,普通住宅,,,城关,0,165.0,10927.0
3室2厅2卫,118.0,东西,中,中装修,2003,无 ,商品房,普通住宅,平层,,城关,1,122.0,10339.0
2室2厅1卫,91.0,东南,高,精装修,2008,有 ,商品房,普通住宅,平层,钢混,城关,1,150.0,16484.0
2室2厅1卫,93.0,南北,中,,,有 ,,,,,榆中,0,49.0,5269.0
2室2厅1卫,125.1,东西,中,简装修,2003,有 ,个人产权,普通住宅,平层,板楼,城关,1,145.0,11591.0
2室2厅1卫,99.0,南,高,精装修,2008,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,150.0,15152.0
2室1厅1卫,66.26,南北,低,,,无 ,,,,,七里河,1,76.0,11470.0
2室2厅1卫,85.0,南北,低,简装修,,无 ,个人产权,普通住宅,平层,钢混,城关,1,98.0,11529.0
2室2厅1卫,105.14,南北,低,精装修,2004,有 ,个人产权,普通住宅,平层,钢混,七里河,0,103.0,9796.0
1室1厅1卫,61.0,西,高,毛坯,2013,有 ,经济适用房,,,,七里河,0,44.0,7213.0
2室1厅1卫,63.26,西,低,精装修,2020,有 ,商品房,普通住宅,平层,板楼,城关,1,90.0,14227.0
3室2厅2卫,105.0,南,中,,,有 ,,,,,城关,0,83.0,7905.0
3室2厅1卫,93.0,南,中,,,有 ,,,,,城关,0,73.0,7849.0
2室2厅1卫,97.74,西南,中,精装修,2012,有 ,商品房,普通住宅,,板楼,七里河,0,126.0,12891.0
2室1厅1卫,73.08,东南,中,简装修,2005,无 ,个人产权,普通住宅,平层,板楼,七里河,1,128.0,17515.0
1室2厅1卫,45.0,东,高,精装修,2001,有 ,商品房,,,板楼,七里河,1,57.9,12867.0
2室1厅1卫,95.78,东南,高,精装修,2007,有 ,商品房,普通住宅,平层,板楼,城关,0,115.0,12007.0
2室1厅1卫,91.87,北,高,,,有 ,,,,,西固,1,89.0,9688.0
2室1厅1卫,90.0,南北,高,,,有 ,,,,,城关,0,100.0,11111.0
2室2厅1卫,77.76,南北,高,精装修,2003,无 ,个人产权,普通住宅,平层,板楼,城关,1,83.0,10674.0
2室0厅1卫,50.0,西北,中,,,有 ,,,,,城关,0,79.0,15800.0
2室2厅1卫,115.0,东北,高,精装修,2006,无 ,个人产权,普通住宅,平层,钢混,城关,1,185.0,16087.0
2室2厅1卫,88.03,西北,低,精装修,2013,有 ,商品房,普通住宅,,板楼,安宁,0,100.0,11360.0
2室2厅1卫,84.25,南北,中,,,有 ,,,,,榆中,0,85.0,10089.0
3室1厅1卫,87.26,南北,高,简装修,2000,有 ,商品房,,,板楼,七里河,1,154.0,17648.0
2室2厅1卫,93.12,南,低,精装修,2014,有 ,个人产权,普通住宅,平层,钢混,城关,1,145.0,15571.0
3室2厅1卫,126.0,南,低,精装修,2014,有 ,商品房,普通住宅,开间,板楼,安宁,0,180.0,14286.0
3室1厅1卫,106.0,南北,高,精装修,2019,无 ,商品房,普通住宅,平层,塔板结合,榆中,0,85.0,8019.0
2室1厅1卫,52.1,南北,中,,1997,有 ,个人产权,普通住宅,平层,板楼,城关,1,69.0,13244.0
2室2厅1卫,117.0,南,低,精装修,2008,有 ,个人产权,普通住宅,平层,塔楼,城关,1,150.0,12821.0
2室2厅2卫,79.0,东西,中,简装修,2001,有 ,商品房,普通住宅,,板楼,城关,0,92.0,11646.0
2室2厅1卫,85.0,南北,中,精装修,2000,有 ,商品房,普通住宅,平层,板楼,城关,1,110.0,12941.0
2室2厅1卫,96.53,南,中,精装修,2014,有 ,商品房,普通住宅,,板楼,安宁,0,139.0,14400.0
2室1厅1卫,81.54,东西,高,简装修,2003,有 ,商品房,,,板楼,七里河,0,113.5,13920.0
3室2厅2卫,145.2,东北,低,毛坯,2015,有 ,商品房,普通住宅,,板楼,安宁,0,175.0,12052.0
2室2厅1卫,94.0,南北,中,精装修,2015,有 ,商品房,普通住宅,平层,钢混,城关,0,145.0,15426.0
2室2厅1卫,100.0,西南,中,中装修,2008,无 ,个人产权,普通住宅,平层,钢混,城关,1,171.0,17100.0
2室2厅1卫,125.41,南,中,简装修,2000,有 ,个人产权,普通住宅,平层,钢混,西固,0,150.0,11961.0
3室1厅1卫,91.91,西南,高,精装修,2014,有 ,商品房,普通住宅,平层,板楼,安宁,0,128.0,13927.0
3室2厅1卫,120.0,南北,中,精装修,2000,有 ,商品房,,,板楼,城关,1,135.0,11250.0
2室1厅1卫,65.0,西,高,简装修,,无 ,个人产权,普通住宅,平层,钢混,城关,0,68.0,10462.0
2室1厅1卫,65.0,南北,高,,,有 ,,,,,城关,0,58.0,8923.0
1室1厅1卫,68.0,南北,中,简装修,2004,有 ,商品房,普通住宅,,板楼,城关,1,80.0,11765.0
2室2厅1卫,103.96,西南,低,精装修,2002,有 ,商品房,,,板楼,七里河,1,142.0,13659.0
2室2厅1卫,105.0,东南,低,精装修,2005,有 ,商品房,普通住宅,平层,板楼,城关,0,138.0,13143.0
2室2厅1卫,94.72,南,低,毛坯,2014,有 ,商品房,普通住宅,,板楼,城关,1,120.0,12669.0
3室2厅1卫,104.0,南北,高,毛坯,2021,有 ,商品房,普通住宅,平层,钢混,七里河,0,143.0,13750.0
4室2厅2卫,138.0,南北,高,,,有 ,,,,,安宁,0,183.0,13261.0
1室1厅1卫,46.43,南,高,,2000,无 ,商品房,普通住宅,平层,钢混,城关,1,58.0,12492.0
3室2厅1卫,98.0,南北,中,毛坯,,有 ,商品房,普通住宅,平层,,城关,0,98.0,10000.0
2室1厅1卫,61.0,南北,高,简装修,1996,无 ,个人产权,普通住宅,平层,板楼,安宁,0,67.0,10984.0
2室2厅1卫,96.58,南北,高,简装修,2001,无 ,商品房,普通住宅,平层,钢混,安宁,0,99.7,10323.0
2室2厅1卫,95.2,东西,中,精装修,2004,有 ,商品房,,,板楼,七里河,1,118.0,12395.0
2室2厅1卫,107.92,南北,中,精装修,2005,无 ,商品房,普通住宅,平层,板楼,安宁,0,115.8,10730.0
2室2厅1卫,106.0,东南,高,精装修,2009,无 ,商品房,普通住宅,平层,板楼,城关,1,188.0,17736.0
2室2厅1卫,94.0,东南,高,毛坯,2015,有 ,商品房,普通住宅,平层,板楼,城关,0,148.0,15745.0
2室2厅1卫,80.0,东西,中,精装修,2000,无 ,个人产权,普通住宅,平层,钢混,城关,0,130.0,16250.0
3室1厅1卫,80.0,南北,低,精装修,2003,有 ,个人产权,普通住宅,平层,砖混,城关,0,90.0,11250.0
2室1厅1卫,85.91,东,低,精装修,2002,有 ,商品房,普通住宅,平层,板楼,城关,0,100.0,11640.0
1室2厅1卫,50.86,南北,高,中装修,2000,无 ,个人产权,普通住宅,平层,,城关,0,68.0,13370.0
3室2厅1卫,144.0,南北,中,中装修,2004,有 ,个人产权,普通住宅,平层,钢混,城关,0,199.0,13819.0
2室2厅2卫,97.0,南,中,毛坯,2008,有 ,商品房,普通住宅,,板楼,安宁,0,95.0,9794.0
2室2厅1卫,100.84,南北,低,精装修,2006,无 ,商品房,普通住宅,平层,板楼,城关,0,109.5,10859.0
3室2厅1卫,158.0,南北,低,,,无 ,,,,,安宁,0,138.0,8734.0
2室2厅1卫,96.0,南,高,简装修,2014,有 ,个人产权,普通住宅,平层,板楼,安宁,0,123.0,12813.0
3室2厅,155.0,南,中,,,有 ,,,,,七里河,1,153.0,9871.0
2室2厅1卫,115.55,南北,高,精装修,2006,有 ,商品房,普通住宅,,板楼,城关,0,121.6,10524.0
2室1厅1卫,65.0,东南,低,简装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,0,70.0,10769.0
2室2厅1卫,80.0,南北,高,中装修,,无 ,个人产权,普通住宅,平层,钢混,城关,1,89.0,11125.0
3室2厅2卫,117.0,南北,低,,,无 ,,,,,榆中,0,64.0,5470.0
3室2厅2卫,138.0,南北,低,,,无 ,,,,,城关,0,125.0,9058.0
2室1厅1卫,73.08,东南,中,简装修,2003,有 ,商品房,普通住宅,,板楼,七里河,1,128.0,17515.0
2室2厅1卫,102.0,东南,中,精装修,2006,有 ,商品房,,,板楼,安宁,0,123.0,12059.0
2室2厅1卫,106.0,南北,中,中装修,2004,有 ,个人产权,普通住宅,平层,钢混,城关,1,118.0,11132.0
2室2厅1卫,99.98,南,中,精装修,,有 ,商品房,普通住宅,平层,,安宁,0,135.0,13503.0
3室2厅2卫,120.0,南,高,,,有 ,,,,,榆中,0,69.0,5750.0
2室2厅1卫,75.0,东西,高,,,有 ,,,,,城关,1,78.0,10400.0
1室1厅1卫,44.0,西南,高,,2017,有 ,个人产权,普通住宅,平层,塔楼,城关,0,46.0,10455.0
2室2厅1卫,95.0,东西,高,中装修,2005,有 ,个人产权,普通住宅,平层,钢混,西固,0,99.8,10505.0
2室1厅1卫,94.5,西南,低,,,无 ,,,,,城关,0,100.0,10582.0
2室2厅1卫,93.0,南,低,精装修,2015,有 ,商品房,普通住宅,平层,板楼,安宁,0,125.0,13441.0
3室2厅2卫,132.96,南北,高,简装修,2004,有 ,个人产权,普通住宅,平层,板楼,城关,1,143.0,10755.0
1室1厅1卫,40.0,南,低,简装修,1996,无 ,商品房,普通住宅,平层,板楼,城关,0,98.0,24500.0
2室2厅1卫,94.86,南北,低,精装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,1,110.0,11596.0
2室2厅1卫,89.15,南,中,精装修,2012,有 ,个人产权,普通住宅,平层,板楼,七里河,1,127.0,14246.0
4室2厅2卫,138.0,南北,中,,,有 ,,,,,西固,0,143.0,10362.0
1室0厅1卫,40.89,北,低,精装修,2010,有 ,商品房,普通住宅,,板楼,七里河,1,54.6,13353.0
3室2厅1卫,125.98,南北,低,,,无 ,,,,,榆中,0,56.0,4445.0
2室1厅1卫,63.32,南,低,精装修,2003,有 ,个人产权,普通住宅,平层,板楼,城关,1,70.0,11055.0
3室2厅1卫,126.0,南北,中,简装修,2010,有 ,商品房,普通住宅,平层,钢混,城关,1,158.0,12540.0
2室2厅1卫,73.0,南北,高,中装修,2001,无 ,个人产权,普通住宅,平层,板楼,安宁,0,99.0,13562.0
3室2厅1卫,106.0,南北,中,简装修,2005,无 ,个人产权,普通住宅,平层,板楼,七里河,0,112.5,10613.0
3室2厅1卫,103.0,南北,中,精装修,2021,有 ,商品房,普通住宅,平层,板楼,七里河,0,116.0,11262.0
2室2厅1卫,95.0,南北,低,,,无 ,,,,,永登,0,50.0,5263.0
2室2厅1卫,93.0,西,高,精装修,2012,有 ,商品房,普通住宅,平层,塔板结合,七里河,1,127.0,13656.0
3室2厅2卫,127.0,南北,中,,,有 ,,,,,城关,0,127.0,10000.0
2室2厅1卫,90.0,西南,低,精装修,2007,有 ,商品房,普通住宅,平层,塔楼,城关,0,125.0,13889.0
2室2厅1卫,94.24,南北,高,精装修,2018,有 ,商品房,普通住宅,,板楼,安宁,0,136.0,14431.0
2室2厅1卫,114.24,西北,高,精装修,2006,有 ,个人产权,普通住宅,平层,板楼,城关,1,186.0,16282.0
3室2厅2卫,126.0,南北,中,,,有 ,,,,,七里河,0,175.0,13889.0
3室1厅1卫,89.25,南北,低,精装修,2002,有 ,商品房,,,板楼,七里河,1,118.0,13221.0
2室2厅1卫,105.63,南北,中,精装修,2007,有 ,商品房,普通住宅,平层,钢混,城关,0,128.0,12118.0
3室2厅2卫,118.0,南北,中,,,有 ,,,,,安宁,0,140.0,11864.0
3室2厅1卫,113.0,南北,中,精装修,2003,有 ,个人产权,普通住宅,平层,砖混,七里河,1,166.0,14690.0
1室1厅1卫,56.99,南,高,,2009,无 ,商品房,普通住宅,平层,板楼,七里河,1,54.5,9563.0
2室1厅1卫,58.99,南,低,简装修,1998,无 ,经济适用房,普通住宅,平层,塔楼,安宁,0,66.8,11324.0
2室1厅1卫,57.6,南,高,简装修,2000,无 ,经济适用房,,平层,,七里河,0,55.2,9583.0
3室1厅1卫,85.0,南北,高,中装修,1998,无 ,房改房,普通住宅,平层,,城关,1,135.0,15882.0
3室2厅1卫,107.0,南北,高,,,有 ,,,,,安宁,0,110.0,10280.0
3室2厅2卫,120.0,南北,中,,,有 ,,,,,西固,0,125.0,10417.0
2室1厅1卫,113.7,南北,高,简装修,,无 ,经济适用房,普通住宅,平层,板楼,城关,0,145.0,12753.0
2室2厅1卫,120.0,东西,高,简装修,2000,有 ,商品房,普通住宅,,板楼,安宁,1,99.5,8292.0
2室2厅1卫,103.0,东南,高,精装修,2008,有 ,个人产权,普通住宅,平层,钢混,安宁,1,150.0,14563.0
2室2厅1卫,100.1,东南,低,精装修,2006,有 ,商品房,,,板楼,七里河,1,125.0,12488.0
2室2厅1卫,106.0,南,低,,,无 ,,,,,永登,0,58.0,5472.0
3室1厅1卫,98.41,南北,低,精装修,2001,无 ,商品房,普通住宅,平层,板楼,城关,1,110.0,11178.0
2室2厅1卫,88.0,南北,中,简装修,2000,无 ,商品房,普通住宅,,板楼,城关,1,109.0,12386.0
3室2厅1卫,97.33,南北,高,,2015,有 ,个人产权,普通住宅,平层,钢混,安宁,0,131.0,13459.0
2室2厅1卫,88.64,南,高,精装修,2002,有 ,商品房,普通住宅,,板楼,城关,0,91.0,10266.0
3室1厅1卫,85.0,南北,高,,,有 ,,,,,西固,0,71.0,8353.0
2室2厅1卫,100.0,西南,中,中装修,2012,有 ,个人产权,普通住宅,平层,板楼,城关,1,169.9,16990.0
2室2厅1卫,104.14,南北,中,中装修,2010,有 ,个人产权,普通住宅,平层,板楼,城关,1,135.0,12963.0
2室2厅1卫,96.0,南,低,毛坯,,无 ,个人产权,普通住宅,平层,板楼,榆中,0,54.0,5625.0
2室2厅1卫,101.4,南,高,精装修,2014,有 ,商品房,普通住宅,,板楼,安宁,0,142.0,14004.0
3室2厅2卫,120.0,南北,低,,,无 ,,,,,西固,0,120.0,10000.0
3室2厅2卫,118.0,南北,中,精装修,2019,无 ,个人产权,普通住宅,平层,板楼,安宁,0,133.0,11271.0
2室1厅1卫,73.08,东南,低,简装修,2003,有 ,商品房,普通住宅,,板楼,七里河,1,128.0,17515.0
2室1厅1卫,65.0,南北,低,简装修,2000,无 ,个人产权,普通住宅,平层,砖混,城关,1,110.0,16923.0
2室1厅1卫,76.88,东北,高,中装修,2004,有 ,商品房,普通住宅,平层,钢混,城关,1,196.0,25494.0
2室2厅1卫,120.0,南北,中,中装修,2005,有 ,个人产权,普通住宅,平层,钢混,西固,0,125.0,10417.0
3室2厅2卫,145.0,南北,低,精装修,2013,无 ,商品房,普通住宅,平层,板楼,安宁,0,193.0,13310.0
2室2厅1卫,107.48,南,中,毛坯,2010,有 ,个人产权,普通住宅,平层,塔板结合,安宁,0,150.0,13956.0
