户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
2室1厅1卫,73.08平米,东南,中层,简装修,2003年,有 ,商品房,,,板楼,七里河,1,128, 17515元/平米 
2室2厅1卫,83.00平米,南北,低楼层,暂无,1900-01-01年,,,,,,榆中,0,40,4819元/平米
2室1厅1卫,51.00平米,南北,高楼层,暂无,,,,,,,安宁,1,49,9608元/平米
3室2厅2卫,143.43平米,南北,中层,精装修,2011年,有 ,个人产权,普通住宅,平层,钢混,七里河,1,236.5, 16489元/平米 
3室2厅2卫,125.76平米,南北,中层,简装修,2008年,有 ,商品房(免税),普通住宅,平层,板楼,七里河,1,182, 14472元/平米 
4室2厅2卫,150.00平米,南北,低楼层,暂无,,,,,,,永登,0,148,9867元/平米
2室1厅1卫,75平米,东,高层,简装修,2000年,有 ,商品房,,,板楼,城关,1,85, 11333元/平米 
3室2厅2卫,168平米,南北,中层,精装修,2011年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,169, 10060元/平米 
2室2厅1卫,75平米,南,低层,精装修,2010年,无 ,个人产权,普通住宅,平层,板楼,城关,1,70, 9333元/平米 
1室0厅1卫,45平米,东西,低层,简装修,,无 ,商品房,普通住宅,平层,,城关,1,56, 12444元/平米 
3室2厅2卫,118.00平米,南北,低楼层,暂无,,,,,,,安宁,0,115,9746元/平米
2室2厅1卫,101.88平米,南北,低层,精装修,2012年,无 ,商品房,普通住宅,,板楼,城关,1,168, 16490元/平米 
2室1厅1卫,69.7平米,西南,高层,简装修,2002年,有 ,商品房,普通住宅,,板楼,七里河,1,84, 12052元/平米 
2室1厅1卫,93.24平米,西北,低层,精装修,2012年,有 ,商品房,,,板楼,安宁,0,126.5, 13567元/平米 
2室2厅1卫,111.9平米,南,高层,毛坯,2016年,有 ,个人产权,普通住宅,平层,板楼,城关,1,126, 11260元/平米 
2室2厅1卫,93.28平米,南北,低层,简装修,2004年,无 ,商品房,普通住宅,平层,钢混,西固,0,76, 8148元/平米 
2室2厅1卫,88.32平米,东西,中层,精装修,2012年,有 ,商品房,普通住宅,,板楼,七里河,1,104.5, 11832元/平米 
3室2厅2卫,113平米,南北,高层,精装修,2007年,有 ,个人产权,普通住宅,平层,钢混,城关,0,148, 13097元/平米 
2室1厅1卫,68平米,南,中层,精装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,88, 12941元/平米 
1室1厅1卫,60平米,南北,中层,简装修,2003年,有 ,个人产权,普通住宅,平层,板楼,城关,1,80, 13333元/平米 
2室2厅1卫,93.00平米,南,高楼层,暂无,,,,,,,安宁,0,80,8602元/平米
2室2厅1卫,85.83平米,西南,中层,暂无,2005年,有 ,商品房,普通住宅,平层,板楼,七里河,1,144, 16777元/平米 
2室1厅1卫,56.81平米,南北,高层,简装修,,无 ,个人产权,普通住宅,平层,板楼,安宁,0,50, 8801元/平米 
3室2厅1卫,108.11平米,南北,中层,中装修,2005年,无 ,个人产权,普通住宅,平层,塔楼,城关,1,131, 12117元/平米 
2室1厅1卫,84.34平米,南,中层,精装修,2001年,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,106, 12568元/平米 
2室2厅1卫,103.28平米,南北,高层,简装修,2006年,有 ,商品房,普通住宅,,板楼,安宁,1,137, 13265元/平米 
2室1厅1卫,80平米,南北,高层,简装修,1990年,有 ,经济适用房,普通住宅,平层,,城关,0,110, 13750元/平米 
2室2厅1卫,88.7平米,东北,中层,精装修,2012年,无 ,个人产权,普通住宅,平层,钢混,城关,0,148, 16685元/平米 
4室2厅2卫,138.00平米,南北,中楼层,暂无,,,,,,,榆中,0,79,5725元/平米
2室2厅1卫,97平米,南,中层,毛坯,2015年,有 ,个人产权,普通住宅,平层,钢混,城关,1,120, 12371元/平米 
3室2厅1卫,98.00平米,南北,低楼层,暂无,,,,,,,七里河,0,103,10510元/平米
3室2厅2卫,145.32平米,南北,低层,简装修,2004年,有 ,商品房,普通住宅,,板楼,城关,0,225, 15483元/平米 
3室2厅2卫,143平米,南北,高层,精装修,2012年,有 ,商品房,普通住宅,平层,板楼,城关,1,274, 19161元/平米 
3室2厅2卫,139.21平米,南北,高层,毛坯,2016年,有 ,商品房,普通住宅,平层,塔楼,城关,1,175, 12571元/平米 
2室2厅1卫,98平米,南北,中层,毛坯,2018年,有 ,个人产权,普通住宅,平层,塔板结合,城关,0,95, 9694元/平米 
2室2厅1卫,89.1平米,南北,中层,毛坯,,有 ,个人产权,普通住宅,平层,钢混,榆中,0,55, 6173元/平米 
1室1厅1卫,45平米,南,低层,暂无,,无 ,个人产权,,平层,,城关,0,53.5, 11889元/平米 
3室2厅1卫,90平米,南北,高层,简装修,2010年,无 ,商品房,普通住宅,平层,钢混,城关,1,73.8, 8200元/平米 
1室1厅1卫,46平米,西,低层,中装修,2002年,无 ,商品房,普通住宅,平层,,城关,1,52, 11304元/平米 
3室2厅2卫,155.18平米,南北,低层,精装修,2009年,有 ,商品房,,,板楼,城关,1,259, 16690元/平米 
2室2厅1卫,91平米,南北,中层,中装修,1998年,有 ,商品房,普通住宅,平层,钢混,安宁,0,103, 11319元/平米 
3室2厅1卫,110.00平米,南,中楼层,暂无,,,,,,,榆中,0,57,5182元/平米
2室1厅1卫,99.22平米,南,低层,简装修,2004年,有 ,商品房,普通住宅,,板楼,七里河,1,132, 13304元/平米 
1室0厅1卫,39平米,西,中层,简装修,2000年,无 ,个人产权,普通住宅,平层,钢混,城关,1,58, 14872元/平米 
3室2厅2卫,135.85平米,南北,低层,毛坯,2016年,有 ,个人产权,普通住宅,平层,钢混,七里河,0,179, 13176元/平米 
1室1厅1卫,40.89平米,北,低层,精装修,2008年,有 ,商品房,,,板楼,七里河,1,55.5, 13573元/平米 
4室2厅2卫,240平米,南北,中层,精装修,2006年,无 ,房本房,普通住宅,平层,板楼,安宁,1,289, 12042元/平米 
1室1厅2卫,60.42平米,南北,低楼层,暂无,,,,,,,安宁区,0,93,15392元/平米
2室2厅1卫,94平米,南北,高层,简装修,2000年,有 ,商品房,普通住宅,,板楼,七里河,1,140, 14894元/平米 
5室2厅4卫,272平米,北,低层,精装修,2010年,,,,,,城关,0,480, 17647元/平米 
5室3厅2卫,166.83平米,南北,高层,简装修,2005年,有 ,商品房,普通住宅,,板楼,七里河,1,225.5, 13517元/平米 
2室1厅1卫,67.81平米,南,高层,简装修,2020年,有 ,商品房,普通住宅,平层,板楼,城关,1,81, 11945元/平米 
3室2厅2卫,143.4平米,南北,高层,精装修,2012年,有 ,商品房,普通住宅,,板楼,城关,1,280, 19526元/平米 
2室2厅1卫,112.78平米,南北,高层,简装修,2000年,有 ,商品房,普通住宅,,板楼,七里河,1,123.5, 10951元/平米 
2室2厅1卫,109平米,南北,中层,精装修,2007年,有 ,商品房,普通住宅,平层,塔楼,城关,0,120, 11009元/平米 
3室2厅2卫,112.00平米,南北,低楼层,暂无,,,,,,,榆中,0,56,5000元/平米
3室2厅2卫,145.16平米,南北,高层,简装修,2006年,有 ,个人产权,普通住宅,平层,板楼,七里河,1,180, 12400元/平米 
4室4厅4卫,268平米,南北,低层,精装修,2016年,无 ,商品房,普通住宅,平层,板楼,城关,0,248, 9254元/平米 
2室2厅1卫,88.00平米,南北,中楼层,暂无,,,,,,,榆中,0,72,8182元/平米
1室1厅1卫,60平米,南,高层,精装修,2012年,无 ,个人产权,普通住宅,平层,板楼,七里河,1,62.2, 10367元/平米 
2室2厅1卫,90.32平米,南北,中层,精装修,2004年,无 ,个人产权,普通住宅,平层,板楼,安宁,0,101, 11182元/平米 
3室2厅2卫,155.6平米,南北,中层,精装修,2012年,有 ,商品房,普通住宅,平层,板楼,城关,1,265, 17031元/平米 
2室2厅1卫,82平米,南北,高层,精装修,2016年,有 ,商品房,普通住宅,,板楼,安宁,0,105, 12805元/平米 
2室2厅1卫,93.67平米,南北,低层,精装修,2010年,有 ,商品房,普通住宅,平层,塔楼,城关,1,132, 14092元/平米 
2室1厅1卫,96平米,南,高层,精装修,2016年,无 ,商品房,普通住宅,跃层,塔楼,城关,1,124, 12917元/平米 
2室2厅1卫,107平米,南北,中层,精装修,2004年,有 ,商品房,普通住宅,平层,板楼,城关,1,125, 11682元/平米 
2室2厅1卫,100.00平米,南北,低楼层,暂无,,,,,,,城关,0,75,7500元/平米
2室2厅1卫,106.66平米,南,中层,简装修,2009年,有 ,商品房,普通住宅,,板楼,安宁,1,165, 15470元/平米 
2室2厅1卫,85.66平米,南北,中层,中装修,2003年,有 ,商品房,普通住宅,平层,板楼,城关,1,98, 11441元/平米 
2室1厅1卫,63.14平米,东西,低层,精装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,67.5, 10691元/平米 
2室1厅1卫,83平米,西北,中层,毛坯,2013年,有 ,经济适用房,,,,七里河,0,59, 7108元/平米 
2室2厅1卫,84平米,南,低层,精装修,2010年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,89, 10595元/平米 
2室2厅1卫,98.57平米,南北,低层,毛坯,2017年,有 ,个人产权,普通住宅,,钢混,七里河,0,140, 14203元/平米 
2室2厅1卫,99.53平米,南北,高层,精装修,2014年,有 ,个人产权,普通住宅,平层,钢混,城关,1,155, 15573元/平米 
3室2厅1卫,94.00平米,南北,中楼层,暂无,,,,,,,榆中县,0,71,7553元/平米
2室2厅1卫,107.18平米,西北,低层,精装修,2004年,有 ,商品房,普通住宅,平层,塔楼,城关,1,255, 23792元/平米 
3室2厅1卫,94平米,南,高层,精装修,2015年,有 ,商品房,普通住宅,开间,板楼,安宁,0,138, 14681元/平米 
3室2厅1卫,131平米,南北,低层,精装修,2005年,无 ,个人产权,普通住宅,平层,,城关,1,185, 14122元/平米 
3室2厅1卫,107.00平米,南北,低楼层,暂无,,,,,,,安宁,0,100,9346元/平米
2室2厅1卫,75平米,东西,高层,精装修,2000年,有 ,商品房,普通住宅,平层,板楼,城关,1,82, 10933元/平米 
2室1厅1卫,95平米,东南,低层,精装修,2012年,有 ,商品房,,,板楼,七里河,1,145, 15263元/平米 
1室1厅1卫,45平米,东,高层,简装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,65, 14444元/平米 
3室2厅2卫,131.00平米,南北,高楼层,暂无,,,,,,,安宁,0,156,11908元/平米
3室2厅2卫,121.93平米,南北,低楼层,暂无,,,,,,,城关,0,69,5659元/平米
2室1厅1卫,88.33平米,南北,低层,中装修,2002年,无 ,个人产权,普通住宅,,,城关,1,88.5, 10019元/平米 
2室1厅1卫,70平米,南,高层,精装修,2000年,无 ,商品房,普通住宅,,板楼,城关,1,64, 9143元/平米 
2室0厅1卫,45平米,南北,高层,中装修,1998年,无 ,个人产权,普通住宅,平层,板楼,城关,1,60, 13333元/平米 
4室2厅1卫,135.34平米,南北,低楼层,暂无,2015年,,,,,,安宁,0,238,17585元/平米
2室2厅1卫,109.8平米,南,中层,精装修,2008年,有 ,商品房,普通住宅,,板楼,城关,1,124.5, 11339元/平米 
2室1厅1卫,78.4平米,南,高层,精装修,2004年,无 ,商品房,普通住宅,平层,板楼,安宁,0,85, 10842元/平米 
1室1厅1卫,35.00平米,东西,低楼层,暂无,,,,,,,城关,1,32,9143元/平米
2室1厅1卫,70平米,东南,中层,精装修,2000年,无 ,房改房,普通住宅,平层,,城关,0,83, 11857元/平米 
2室1厅1卫,74.39平米,南北,低层,简装修,2001年,无 ,商品房,,,板楼,城关,1,95, 12771元/平米 
1室1厅1卫,57.84平米,北,中楼层,暂无,,,,,,,城关,0,85,14696元/平米
2室2厅1卫,80平米,南北,低层,精装修,2000年,无 ,商品房,普通住宅,平层,钢混,安宁,1,83, 10375元/平米 
3室2厅2卫,152平米,西南,中层,精装修,2014年,有 ,商品房,普通住宅,平层,板楼,城关,1,199, 13092元/平米 
3室2厅2卫,129平米,南北,中层,毛坯,2020年,有 ,商品房,普通住宅,平层,,榆中,0,68, 5271元/平米 
2室2厅1卫,61平米,南北,高层,精装修,2000年,有 ,商品房,,,板楼,七里河,0,93, 15246元/平米 
3室2厅1卫,155.4平米,东北,中层,毛坯,2016年,有 ,个人产权,普通住宅,平层,板楼,七里河,0,125, 8044元/平米 
2室2厅1卫,106.63平米,南,高层,精装修,2012年,无 ,商品房,普通住宅,平层,板楼,城关,0,158.5, 14864元/平米 
1室1厅1卫,40.04平米,西,高层,简装修,2009年,无 ,个人产权,普通住宅,平层,砖混,七里河,1,39, 9740元/平米 
2室1厅1卫,66.00平米,东西,高楼层,暂无,,,,,,,七里河区,0,55,8333元/平米
3室2厅2卫,155.37平米,南北,高层,简装修,2005年,有 ,商品房,普通住宅,平层,板楼,安宁,1,187, 12036元/平米 
3室2厅1卫,94.00平米,南北,中楼层,暂无,,,,,,,榆中,0,56,5957元/平米
2室2厅2卫,129.67平米,东南,低层,精装修,2009年,有 ,商品房,,,塔楼,城关,1,215, 16581元/平米 
2室1厅1卫,89.00平米,南北,中楼层,暂无,,,,,,,榆中,0,58,6517元/平米
3室2厅2卫,145平米,南北,高层,精装修,2022年,有 ,商品房,普通住宅,平层,,安宁,0,198, 13655元/平米 
2室2厅1卫,86平米,东,高层,精装修,2006年,有 ,商品房,普通住宅,平层,板楼,城关,0,110, 12791元/平米 
2室2厅1卫,89平米,南北,低层,简装修,2006年,无 ,个人产权,普通住宅,平层,板楼,安宁,1,122, 13708元/平米 
3室2厅1卫,98.00平米,南北,高楼层,暂无,,,,,,,安宁,0,135,13776元/平米
2室1厅1卫,86.00平米,东南,中楼层,暂无,,,,,,,城关,0,90,10465元/平米
3室2厅2卫,118.00平米,南北,中楼层,暂无,,,,,,,安宁,0,142,12034元/平米
6室3厅3卫,155.39平米,南北,高层,简装修,2003年,无 ,商品房,普通住宅,,板楼,七里河,1,265.2, 17067元/平米 
3室2厅2卫,145.9平米,南北,高层,精装修,2005年,无 ,商品房,,,板楼,城关,1,210, 14393元/平米 
2室2厅1卫,86.7平米,南北,中层,精装修,2011年,有 ,商品房,普通住宅,,板楼,安宁,1,124, 14302元/平米 
2室2厅1卫,94平米,东北,中层,精装修,2017年,有 ,商品房(免税),普通住宅,平层,板楼,城关,0,130, 13830元/平米 
2室1厅1卫,82.53平米,南,低层,精装修,2003年,有 ,个人产权,普通住宅,平层,板楼,城关,1,85, 10299元/平米 
2室2厅1卫,87.00平米,南北,低楼层,暂无,,,,,,,榆中,0,46,5287元/平米
2室2厅2卫,104.66平米,南,中层,毛坯,2020年,有 ,商品房,普通住宅,平层,板楼,城关,0,180, 17199元/平米 
3室2厅1卫,93.00平米,南,中楼层,暂无,,,,,,,安宁,0,75,8065元/平米
2室1厅1卫,65平米,南北,高层,简装修,2000年,无 ,商品房,,,板楼,城关,1,69, 10615元/平米 
2室1厅1卫,84.34平米,东,中层,精装修,2011年,有 ,个人产权,普通住宅,平层,钢混,城关,1,146, 17311元/平米 
2室1厅1卫,95.12平米,南北,中层,简装修,2010年,有 ,商品房,普通住宅,,板楼,安宁,0,133.8, 14066元/平米 
3室2厅1卫,107.00平米,南北,低楼层,暂无,,,,,,,安宁,0,110,10280元/平米
2室2厅1卫,93.67平米,南北,低层,精装修,2010年,无 ,个人产权,普通住宅,平层,平房,城关,1,133, 14199元/平米 
2室1厅1卫,85.66平米,东北,中层,简装修,2012年,有 ,商品房,普通住宅,,板楼,七里河,1,106.8, 12468元/平米 
3室2厅2卫,102平米,南北,高层,毛坯,2016年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,62, 6078元/平米 
3室2厅1卫,102.00平米,东北,低楼层,暂无,,,,,,,城关,0,74,7255元/平米
3室1厅2卫,125平米,南北,低层,精装修,2014年,有 ,商品房,普通住宅,平层,钢混,城关,1,121, 9680元/平米 
3室2厅2卫,128平米,南北,中层,精装修,2000年,有 ,商品房,普通住宅,,板楼,七里河,1,180, 14063元/平米 
4室2厅2卫,155.4平米,东南,高层,毛坯,2016年,无 ,经济适用房,普通住宅,开间,板楼,七里河,0,127, 8172元/平米 
2室1厅1卫,92.8平米,东西,低层,精装修,2002年,有 ,商品房,普通住宅,,板楼,七里河,1,115, 12392元/平米 
2室2厅1卫,118.17平米,南北,高层,简装修,2002年,无 ,个人产权,普通住宅,平层,,城关,1,128, 10832元/平米 
3室2厅2卫,125.76平米,南北,中层,简装修,2008年,有 ,商品房,,,板楼,七里河,1,182, 14472元/平米 
2室2厅1卫,107.00平米,南北,高楼层,暂无,,,,,,,安宁,0,124,11589元/平米
3室2厅2卫,152.46平米,东西,中层,精装修,2001年,无 ,商品房,普通住宅,平层,板楼,城关,0,235, 15414元/平米 
3室2厅2卫,136.69平米,南北,高层,精装修,2010年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,210, 15363元/平米 
3室2厅2卫,155.6平米,南北,中层,精装修,2012年,有 ,商品房,普通住宅,平层,板楼,城关,1,260, 16710元/平米 
1室2厅1卫,74平米,东北,中层,毛坯,2018年,有 ,商品房,普通住宅,平层,板楼,城关,1,103, 13919元/平米 
2室2厅1卫,107平米,南,低层,精装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,147, 13738元/平米 
1室2厅1卫,59.68平米,南,中楼层,暂无,,,,,,,城关,0,55,9216元/平米
2室1厅1卫,75.00平米,东南,低楼层,暂无,,,,,,,七里河区,0,96,12800元/平米
2室2厅1卫,108.36平米,南,高层,精装修,2010年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,145, 13381元/平米 
2室1厅1卫,70.73平米,南北,高层,简装修,2002年,有 ,商品房,,,板楼,城关,0,90, 12724元/平米 
3室3厅3卫,112平米,南北,中层,精装修,2015年,有 ,商品房,普通住宅,平层,板楼,榆中,0,80, 7143元/平米 
3室2厅2卫,121平米,南北,高层,毛坯,2015年,有 ,商品房,普通住宅,平层,板楼,安宁,0,146, 12066元/平米 
3室2厅2卫,125平米,南北,中层,精装修,2020年,有 ,商品房,,,板楼,七里河,0,175, 14000元/平米 
3室2厅1卫,152平米,南北,低层,精装修,2004年,有 ,商品房,普通住宅,平层,钢混,城关,1,280, 18421元/平米 
2室1厅1卫,44.8平米,西,高层,简装修,2003年,无 ,商品房,普通住宅,平层,板楼,城关,0,53.97, 12047元/平米 
2室2厅1卫,95平米,南北,中层,毛坯,2019年,有 ,商品房,普通住宅,,板楼,安宁,0,68, 7158元/平米 
1室1厅1卫,48.47平米,北,低层,简装修,2000年,有 ,商品房(免税),普通住宅,平层,板楼,七里河,1,67.8, 13988元/平米 
2室2厅1卫,86平米,南北,中层,简装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,87, 10116元/平米 
3室2厅1卫,98.49平米,西南,中层,毛坯,2017年,有 ,个人产权,普通住宅,平层,板楼,城关,0,94, 9544元/平米 
3室2厅1卫,107.00平米,南北,低楼层,暂无,,,,,,,安宁,0,105,9813元/平米
1室1厅1卫,52平米,南,中层,精装修,2015年,有 ,个人产权,普通住宅,平层,钢混,安宁,0,85, 16346元/平米 
2室2厅1卫,82.00平米,南北,低楼层,暂无,,,,,,,七里河,1,69,8415元/平米
2室2厅1卫,94.3平米,南北,中层,简装修,2010年,有 ,个人产权,普通住宅,平层,板楼,城关,1,135, 14316元/平米 
3室2厅1卫,94.00平米,南北,中楼层,暂无,,,,,,,七里河,0,96,10213元/平米
3室2厅2卫,132.00平米,南北,低楼层,暂无,,,,,,,榆中,0,69,5227元/平米
2室2厅1卫,94平米,东南,低层,精装修,2007年,有 ,个人产权,普通住宅,平层,板楼,城关,1,155, 16489元/平米 
3室2厅2卫,117.00平米,南北,中楼层,暂无,,,,,,,榆中,0,66,5641元/平米
1室1厅1卫,45平米,南北,低层,简装修,2000年,无 ,商品房,普通住宅,平层,板楼,城关,1,93, 20667元/平米 
2室1厅1卫,84.45平米,东西,中层,精装修,2003年,有 ,商品房,,,板楼,七里河,1,100, 11841元/平米 
3室2厅2卫,143平米,南北,低层,毛坯,2019年,有 ,商品房,普通住宅,,板楼,城关,0,100, 6993元/平米 
2室1厅1卫,57.28平米,南,高层,中装修,1998年,无 ,个人产权,普通住宅,平层,板楼,城关,0,64, 11173元/平米 
3室2厅1卫,125.42平米,西南,高层,精装修,2003年,有 ,商品房,,,板楼,城关,1,225, 17940元/平米 
2室1厅1卫,84.44平米,南北,低层,毛坯,2005年,无 ,个人产权,,平层,钢混,七里河,0,100, 11843元/平米 
